id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link
1811;CYMG;medium_airport;Manitouwadge Airport;49.083900451660156;-85.86060333251953;1198;NA;CA;CA-ON;Manitouwadge;no;CYMG;YMG;;;https://en.wikipedia.org/wiki/Manitouwadge_Airport
1813;CYMJ;medium_airport;Moose Jaw Air Vice Marshal C. M. McEwen Airport;50.330299377441406;-105.55899810791016;1892;NA;CA;CA-SK;Moose Jaw;no;CYMJ;YMJ;;;https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport
1814;CYML;medium_airport;Charlevoix Airport;47.59749984741211;-70.2238998413086;977;NA;CA;CA-QC;Charlevoix;no;CYML;YML;;;https://en.wikipedia.org/wiki/Charlevoix_Airport
1815;CYMM;medium_airport;Fort McMurray Airport;56.653301239;-111.222000122;1211;NA;CA;CA-AB;Fort McMurray;yes;CYMM;YMM;;;https://en.wikipedia.org/wiki/Fort_McMurray_Airport
1816;CYMO;medium_airport;Moosonee Airport;51.291099548339844;-80.60780334472656;30;NA;CA;CA-ON;Moosonee;yes;CYMO;YMO;;;https://en.wikipedia.org/wiki/Moosonee_Airport
1817;CYMT;medium_airport;Chapais Airport;49.77190017700195;-74.5280990600586;1270;NA;CA;CA-QC;Chibougamau;yes;CYMT;YMT;;;https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport
1820;CYMX;medium_airport;Montreal International (Mirabel) Airport;45.679501;-74.038696;270;NA;CA;CA-QC;Montréal;no;CYMX;YMX;;;https://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport
1822;CYNA;medium_airport;Natashquan Airport;50.190114;-61.78898;39;NA;CA;CA-QC;Natashquan;yes;CYNA;YNA;;;https://en.wikipedia.org/wiki/Natashquan_Airport
1824;CYND;medium_airport;Ottawa / Gatineau Airport;45.521702;-75.563599;211;NA;CA;CA-QC;Gatineau;yes;CYND;YND;CYND;http://www.ego-airport.ca/english/propos_ego/;https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport
1827;CYNJ;medium_airport;Langley Airport;49.1008;-122.630997;34;NA;CA;CA-BC;Langley;no;CYNJ;YLY;;;https://en.wikipedia.org/wiki/Langley_Regional_Airport
1828;CYNL;medium_airport;Points North Landing Airport;58.27669906616211;-104.08200073242188;1605;NA;CA;CA-SK;Points North Landing;yes;CYNL;YNL;;;https://en.wikipedia.org/wiki/Points_North_Landing_Airport
1829;CYNM;medium_airport;Matagami Airport;49.76169967651367;-77.80280303955078;918;NA;CA;CA-QC;Matagami;no;CYNM;YNM;;;https://en.wikipedia.org/wiki/Matagami_Airport
1830;CYNN;medium_airport;Nejanilini Lake Airport;59.4874992371;-97.78029632570001;1000;NA;CA;CA-MB;Nejanilini Lake;no;CYNN;;;;https://en.wikipedia.org/wiki/Nejanilini_Lake_Airport
1832;CYOA;medium_airport;Ekati Airport;64.6988983154;-110.614997864;1536;NA;CA;CA-NT;Ekati;no;CYOA;YOA;;;https://en.wikipedia.org/wiki/Ekati_Airport
1834;CYOD;medium_airport;CFB Cold Lake;54.404998779296875;-110.27899932861328;1775;NA;CA;CA-AB;Cold Lake;no;CYOD;YOD;;;https://en.wikipedia.org/wiki/CFB_Cold_Lake
1836;CYOJ;medium_airport;High Level Airport;58.62139892578125;-117.16500091552734;1110;NA;CA;CA-AB;High Level;yes;CYOJ;YOJ;;;https://en.wikipedia.org/wiki/High_Level_Airport
1837;CYOO;medium_airport;Oshawa Executive Airport;43.922798;-78.894997;460;NA;CA;CA-ON;Oshawa;no;CYOO;YOO;CYOO;http://www.oshawa-airport.com/;https://en.wikipedia.org/wiki/Oshawa_Airport
1838;CYOP;medium_airport;Rainbow Lake Airport;58.491402;-119.407997;1759;NA;CA;CA-AB;Rainbow Lake;no;CYOP;YOP;;;https://en.wikipedia.org/wiki/Rainbow_Lake_Airport
1839;CYOS;medium_airport;Owen Sound / Billy Bishop Regional Airport;44.5903015137;-80.8375015259;1007;NA;CA;CA-ON;Owen Sound;no;CYOS;YOS;;;https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport
1840;CYOW;large_airport;Ottawa Macdonald-Cartier International Airport;45.322498;-75.669197;374;NA;CA;CA-ON;Ottawa;yes;CYOW;YOW;YOW;https://yow.ca/;https://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport
1842;CYPA;medium_airport;Prince Albert Glass Field;53.214199066199996;-105.672996521;1405;NA;CA;CA-SK;Prince Albert;yes;CYPA;YPA;;;https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport
1844;CYPD;medium_airport;Port Hawkesbury Airport;45.6567001343;-61.3680992126;377;NA;CA;CA-NS;Port Hawkesbury;no;CYPD;YPS;;http://www.porthawkesburyairport.com/;https://en.wikipedia.org/wiki/Port_Hawkesbury_Airport
1845;CYPE;medium_airport;Peace River Airport;56.226898;-117.446999;1873;NA;CA;CA-AB;Peace River;yes;CYPE;YPE;;;https://en.wikipedia.org/wiki/Peace_River_Airport
1846;CYPG;medium_airport;Portage-la-Prairie / Southport Airport;49.903099;-98.273817;885;NA;CA;CA-MB;Portage la Prairie;no;CYPG;YPG;;http://southport.ca/;https://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport
1848;CYPK;medium_airport;Pitt Meadows Airport;49.216099;-122.709999;11;NA;CA;CA-BC;Pitt Meadows;yes;CYPK;;;;https://en.wikipedia.org/wiki/Pitt_Meadows_Airport
1849;CYPL;medium_airport;Pickle Lake Airport;51.4463996887207;-90.21420288085938;1267;NA;CA;CA-ON;Pickle Lake;yes;CYPL;YPL;;;https://en.wikipedia.org/wiki/Pickle_Lake_Airport
1851;CYPN;medium_airport;Port-Menier Airport;49.836399;-64.288597;167;NA;CA;CA-QC;Port-Menier;yes;CYPN;YPN;;;https://en.wikipedia.org/wiki/Port-Menier_Airport
1854;CYPQ;medium_airport;Peterborough Municipal Airport;44.23;-78.363297;628;NA;CA;CA-ON;Peterborough;no;CYPQ;YPQ;;;https://en.wikipedia.org/wiki/Peterborough_Airport
1855;CYPR;medium_airport;Prince Rupert Airport;54.286098480199996;-130.445007324;116;NA;CA;CA-BC;Prince Rupert;yes;CYPR;YPR;;http://www.ypr.ca/;https://en.wikipedia.org/wiki/Prince_Rupert_Airport
1859;CYPW;medium_airport;Powell River Airport;49.83420181274414;-124.5;425;NA;CA;CA-BC;Powell River;yes;CYPW;YPW;;;https://en.wikipedia.org/wiki/Powell_River_Airport
1860;CYPX;medium_airport;Puvirnituq Airport;60.050598;-77.286903;74;NA;CA;CA-QC;Puvirnituq;yes;CYPX;YPX;;;https://en.wikipedia.org/wiki/Puvirnituq_Airport
1861;CYPY;medium_airport;Fort Chipewyan Airport;58.7672004699707;-111.11699676513672;761;NA;CA;CA-AB;Fort Chipewyan;yes;CYPY;YPY;;;https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport
1862;CYPZ;medium_airport;Burns Lake Airport;54.3764;-125.950996;2343;NA;CA;CA-BC;Burns Lake;yes;CYPZ;YPZ;YPZ;;https://en.wikipedia.org/wiki/Burns_Lake_Airport
1863;CYQA;medium_airport;Muskoka Airport;44.975376;-79.306546;925;NA;CA;CA-ON;Gravenhurst;yes;CYQA;YQA;;;https://en.wikipedia.org/wiki/Muskoka_Airport
1864;CYQB;large_airport;Quebec Jean Lesage International Airport;46.7911;-71.393303;244;NA;CA;CA-QC;Quebec;yes;CYQB;YQB;YQB;http://www.aeroportdequebec.com/;https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport
1865;CYQD;medium_airport;The Pas Airport;53.97140121459961;-101.09100341796875;887;NA;CA;CA-MB;The Pas;yes;CYQD;YQD;;;https://en.wikipedia.org/wiki/The_Pas_Airport
1866;CYQF;medium_airport;Red Deer Regional Airport;52.182201;-113.893997;2968;NA;CA;CA-AB;Springbrook;no;CYQF;YQF;;;https://en.wikipedia.org/wiki/Red_Deer_Regional_Airport
1867;CYQG;medium_airport;Windsor Airport;42.27560043334961;-82.95559692382812;622;NA;CA;CA-ON;Windsor;yes;CYQG;YQG;;;https://en.wikipedia.org/wiki/Windsor_Airport
1868;CYQH;medium_airport;Watson Lake Airport;60.116839;-128.821993;2255;NA;CA;CA-YT;Watson Lake;yes;CYQH;YQH;;;https://en.wikipedia.org/wiki/Watson_Lake_Airport
1869;CYQI;medium_airport;Yarmouth Airport;43.826900482177734;-66.08809661865234;141;NA;CA;CA-NS;Yarmouth;no;CYQI;YQI;;;https://en.wikipedia.org/wiki/Yarmouth_Airport
1870;CYQK;medium_airport;Kenora Airport;49.788299560546875;-94.36309814453125;1332;NA;CA;CA-ON;Kenora;yes;CYQK;YQK;;;https://en.wikipedia.org/wiki/Kenora_Airport
1871;CYQL;medium_airport;Lethbridge County Airport;49.6302986145;-112.800003052;3048;NA;CA;CA-AB;Lethbridge;yes;CYQL;YQL;;;https://en.wikipedia.org/wiki/Lethbridge_County_Airport
1872;CYQM;medium_airport;Greater Moncton Roméo LeBlanc International Airport;46.112202;-64.678596;232;NA;CA;CA-NB;Moncton;yes;CYQM;YQM;;https://cyqm.ca/;https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport
1873;CYQN;medium_airport;Nakina Airport;50.18280029296875;-86.69640350341797;1057;NA;CA;CA-ON;Nakina;yes;CYQN;YQN;;;https://en.wikipedia.org/wiki/Nakina_Airport
1874;CYQQ;medium_airport;Comox Valley Airport / CFB Comox;49.7108;-124.887001;84;NA;CA;CA-BC;Comox;yes;CYQQ;YQQ;;;https://en.wikipedia.org/wiki/CFB_Comox
1875;CYQR;medium_airport;Regina International Airport;50.43190002441406;-104.66600036621094;1894;NA;CA;CA-SK;Regina;yes;CYQR;YQR;;;https://en.wikipedia.org/wiki/Regina_International_Airport
1876;CYQS;medium_airport;St Thomas Municipal Airport;42.77000045776367;-81.11080169677734;778;NA;CA;CA-ON;St Thomas;no;CYQS;YQS;;;https://en.wikipedia.org/wiki/St._Thomas_Airport
1877;CYQT;medium_airport;Thunder Bay Airport;48.37189865112305;-89.32389831542969;653;NA;CA;CA-ON;Thunder Bay;yes;CYQT;YQT;;;https://en.wikipedia.org/wiki/Thunder_Bay_International_Airport
1878;CYQU;medium_airport;Grande Prairie Airport;55.1796989441;-118.885002136;2195;NA;CA;CA-AB;Grande Prairie;yes;CYQU;YQU;;http://www.grandeprairieairport.com/;https://en.wikipedia.org/wiki/Grande_Prairie_Airport
1879;CYQV;medium_airport;Yorkton Municipal Airport;51.26470184326172;-102.46199798583984;1635;NA;CA;CA-SK;Yorkton;no;CYQV;YQV;;;https://en.wikipedia.org/wiki/Yorkton_Municipal_Airport
1880;CYQW;medium_airport;North Battleford Airport;52.769409;-108.243742;1799;NA;CA;CA-SK;North Battleford;no;CYQW;YQW;;;https://en.wikipedia.org/wiki/North_Battleford_(Cameron_McIntosh)_Airport
1881;CYQX;medium_airport;Gander International Airport / CFB Gander;48.936258;-54.567719;496;NA;CA;CA-NL;Gander;yes;CYQX;YQX;;;https://en.wikipedia.org/wiki/Gander_International_Airport
1882;CYQY;medium_airport;Sydney / J.A. Douglas McCurdy Airport;46.1614;-60.047798;203;NA;CA;CA-NS;Sydney;yes;CYQY;YQY;;http://www.sydneyairport.ca/;https://en.wikipedia.org/wiki/Sydney/J.A._Douglas_McCurdy_Airport
1883;CYQZ;medium_airport;Quesnel Airport;53.026100158691406;-122.51000213623047;1789;NA;CA;CA-BC;Quesnel;yes;CYQZ;YQZ;;;https://en.wikipedia.org/wiki/Quesnel_Airport
1885;CYRB;medium_airport;Resolute Bay Airport;74.7169036865;-94.9693984985;215;NA;CA;CA-NU;Resolute Bay;yes;CYRB;YRB;;;https://en.wikipedia.org/wiki/Resolute_Bay_Airport
1887;CYRI;medium_airport;Rivière-du-Loup Airport;47.764400482177734;-69.58470153808594;427;NA;CA;CA-QC;Rivière-du-Loup;no;CYRI;YRI;;http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php;https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport
1888;CYRJ;medium_airport;Roberval Airport;48.519665;-72.265735;586;NA;CA;CA-QC;Roberval;yes;CYRJ;YRJ;;;https://en.wikipedia.org/wiki/Roberval_Airport
1889;CYRL;medium_airport;Red Lake Airport;51.066898345947266;-93.79309844970703;1265;NA;CA;CA-ON;Red Lake;yes;CYRL;YRL;;;https://en.wikipedia.org/wiki/Red_Lake_Airport
1891;CYRO;medium_airport;Ottawa / Rockcliffe Airport;45.4603004456;-75.64610290530001;188;NA;CA;CA-ON;Ottawa;no;CYRO;YRO;CYRO;http://www.rfc.ca/;https://en.wikipedia.org/wiki/Ottawa/Rockcliffe_Airport
1892;CYRP;medium_airport;Ottawa / Carp Airport;45.3191986084;-76.0222015381;382;NA;CA;CA-ON;Ottawa;no;CYRP;;YRP;http://www.cyrp.ca/;https://en.wikipedia.org/wiki/Ottawa/Carp_Airport
1893;CYRQ;medium_airport;Trois-Rivières Airport;46.35279846191406;-72.67939758300781;199;NA;CA;CA-QC;Trois-Rivières;no;CYRQ;YRQ;;;https://en.wikipedia.org/wiki/Trois-Rivi%C3%A8res_Airport
1895;CYRT;medium_airport;Rankin Inlet Airport;62.8114013672;-92.1157989502;94;NA;CA;CA-NU;Rankin Inlet;yes;CYRT;YRT;;;https://en.wikipedia.org/wiki/Rankin_Inlet_Airport
1896;CYRV;medium_airport;Revelstoke Airport;50.962245;-118.184258;1459;NA;CA;CA-BC;Revelstoke;no;CYRV;YRV;;;https://en.wikipedia.org/wiki/Revelstoke_Airport
1897;CYSB;medium_airport;Sudbury Airport;46.625;-80.79889678955078;1141;NA;CA;CA-ON;Sudbury;yes;CYSB;YSB;;;https://en.wikipedia.org/wiki/Sudbury_Airport
1898;CYSC;medium_airport;Sherbrooke Airport;45.438599;-71.691399;792;NA;CA;CA-QC;Sherbrooke;no;CYSC;YSC;;;https://en.wikipedia.org/wiki/Sherbrooke_Airport
1901;CYSF;medium_airport;Stony Rapids Airport;59.250301361083984;-105.84100341796875;805;NA;CA;CA-SK;Stony Rapids;yes;CYSF;YSF;;;https://en.wikipedia.org/wiki/Stony_Rapids_Airport
1902;CYSG;medium_airport;Saint-Georges Airport;46.096401;-70.714699;893;NA;CA;CA-QC;Saint-Georges;no;CYSG;;;;https://en.wikipedia.org/wiki/St-Georges_Airport
1903;CYSH;medium_airport;Smiths Falls-Montague (Russ Beach) Airport;44.945801;-75.940598;416;NA;CA;CA-ON;Smiths Falls;no;CYSH;YSH;;http://www.smithsfallsflyingclub.com/;https://en.wikipedia.org/wiki/Smiths_Falls-Montague_Airport
1904;CYSJ;medium_airport;Saint John Airport;45.31610107421875;-65.89029693603516;357;NA;CA;CA-NB;Saint John;yes;CYSJ;YSJ;;;https://en.wikipedia.org/wiki/Saint_John_Airport
1906;CYSL;medium_airport;Saint-Léonard Airport;47.157097;-67.836242;793;NA;CA;CA-NB;Saint-Léonard;no;CYSL;YSL;;;https://en.wikipedia.org/wiki/St._Leonard_Airport
1907;CYSM;medium_airport;Fort Smith Airport;60.020302;-111.961998;671;NA;CA;CA-NT;Fort Smith;yes;CYSM;YSM;;;https://en.wikipedia.org/wiki/Fort_Smith_Airport
1908;CYSN;medium_airport;Niagara District Airport;43.191598;-79.171686;321;NA;CA;CA-ON;Niagara-on-the-Lake;yes;CYSN;YCM;;;https://en.wikipedia.org/wiki/St._Catharines/Niagara_District_Airport
1909;CYSP;medium_airport;Marathon Airport;48.75529861450195;-86.34439849853516;1035;NA;CA;CA-ON;Marathon;no;CYSP;YSP;;;https://en.wikipedia.org/wiki/Marathon_Airport_(Canada)
1913;CYSU;medium_airport;Summerside Airport;46.440601;-63.833599;56;NA;CA;CA-PE;Slemon Park;no;CYSU;YSU;;;https://en.wikipedia.org/wiki/Summerside_Airport
1917;CYTA;medium_airport;Pembroke Airport;45.86439895629883;-77.25170135498047;529;NA;CA;CA-ON;Pembroke;no;CYTA;YTA;;http://www.flycyta.ca/;https://en.wikipedia.org/wiki/Pembroke_Airport
1919;CYTF;medium_airport;Alma Airport;48.5089;-71.641899;445;NA;CA;CA-QC;Alma;no;CYTF;YTF;;;https://en.wikipedia.org/wiki/Alma_Airport
1920;CYTH;medium_airport;Thompson Airport;55.80110168457031;-97.86419677734375;729;NA;CA;CA-MB;Thompson;yes;CYTH;YTH;;;https://en.wikipedia.org/wiki/Thompson_Airport
1924;CYTR;medium_airport;CFB Trenton;44.118900299072266;-77.5280990600586;283;NA;CA;CA-ON;Trenton;no;CYTR;YTR;;;https://en.wikipedia.org/wiki/CFB_Trenton
1925;CYTS;medium_airport;Timmins/Victor M. Power;48.569698333699996;-81.376701355;967;NA;CA;CA-ON;Timmins;yes;CYTS;YTS;;http://portal.timmins.ca/portal/en/timmins/residents/airport;https://en.wikipedia.org/wiki/Timmins_Airport
1926;CYTZ;medium_airport;Billy Bishop Toronto City Centre Airport;43.627499;-79.396202;252;NA;CA;CA-ON;Toronto;yes;CYTZ;YTZ;;http://www.torontoport.com/airport.aspx;https://en.wikipedia.org/wiki/Toronto_City_Centre_Airport
1928;CYUL;large_airport;Montreal / Pierre Elliott Trudeau International Airport;45.467837;-73.742294;118;NA;CA;CA-QC;Montréal;yes;CYUL;YUL;YUL;http://www.admtl.com/passager/Home.aspx;https://en.wikipedia.org/wiki/Montr%C3%A9al-Pierre_Elliott_Trudeau_International_Airport
1930;CYUX;medium_airport;Hall Beach Airport;68.7761;-81.2425;30;NA;CA;CA-NU;Sanirajak;yes;CYUX;YUX;;;https://en.wikipedia.org/wiki/Hall_Beach_Airport
1931;CYUY;medium_airport;Rouyn Noranda Airport;48.20610046386719;-78.83560180664062;988;NA;CA;CA-QC;Rouyn-Noranda;yes;CYUY;YUY;;;https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport
1932;CYVB;medium_airport;Bonaventure Airport;48.071098;-65.460297;123;NA;CA;CA-QC;Bonaventure;yes;CYVB;YVB;;;https://en.wikipedia.org/wiki/Bonaventure_Airport
1933;CYVC;medium_airport;La Ronge Airport;55.151401519800004;-105.262001038;1242;NA;CA;CA-SK;La Ronge;yes;CYVC;YVC;;;https://en.wikipedia.org/wiki/La_Ronge_(Barber_Field)_Airport
1934;CYVD;medium_airport;Virden / RJ (Bob) Andrew Field Regional Aerodrome;49.8783;-100.917999;1454;NA;CA;CA-MB;Virden;no;CYVD;;YVD;;https://en.wikipedia.org/wiki/Virden_Airport
1936;CYVK;medium_airport;Vernon Regional Airport;50.246163;-119.330963;1140;NA;CA;CA-BC;Vernon;no;CYVK;YVE;;;https://en.wikipedia.org/wiki/Vernon_Regional_Airport
1938;CYVO;medium_airport;Val-d'Or Airport;48.0532989502;-77.7827987671;1107;NA;CA;CA-QC;Val-d'Or;yes;CYVO;YVO;;http://www.arvo.qc.ca/;https://en.wikipedia.org/wiki/Val-d'Or_Airport
1939;CYVP;medium_airport;Kuujjuaq Airport;58.096099853515625;-68.4269027709961;129;NA;CA;CA-QC;Kuujjuaq;yes;CYVP;YVP;;;https://en.wikipedia.org/wiki/Kuujjuaq_Airport
1940;CYVQ;medium_airport;Norman Wells Airport;65.28160095214844;-126.7979965209961;238;NA;CA;CA-NT;Norman Wells;yes;CYVQ;YVQ;;;https://en.wikipedia.org/wiki/Norman_Wells_Airport
1941;CYVR;large_airport;Vancouver International Airport;49.193901062;-123.183998108;14;NA;CA;CA-BC;Vancouver;yes;CYVR;YVR;;http://www.yvr.ca/;https://en.wikipedia.org/wiki/Vancouver_International_Airport
1943;CYVV;medium_airport;Wiarton Airport;44.7458;-81.107201;729;NA;CA;CA-ON;Wiarton;yes;CYVV;YVV;;http://wiartonairport.ca/;https://en.wikipedia.org/wiki/Wiarton_Airport
1945;CYWA;medium_airport;Petawawa Airport;45.95220184326172;-77.31919860839844;427;NA;CA;CA-ON;Petawawa;no;CYWA;YWA;;;https://en.wikipedia.org/wiki/Petawawa_Airport
1946;CYWG;large_airport;Winnipeg / James Armstrong Richardson International Airport;49.909999847399995;-97.2398986816;783;NA;CA;CA-MB;Winnipeg;yes;CYWG;YWG;YWG;http://www.waa.ca/;https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport
1949;CYWK;medium_airport;Wabush Airport;52.92190170288086;-66.8644027709961;1808;NA;CA;CA-NL;Wabush;yes;CYWK;YWK;;;https://en.wikipedia.org/wiki/Wabush_Airport
1950;CYWL;medium_airport;Williams Lake Airport;52.1831016541;-122.054000854;3085;NA;CA;CA-BC;Williams Lake;yes;CYWL;YWL;;;https://en.wikipedia.org/wiki/Williams_Lake_Airport
1954;CYWY;medium_airport;Wrigley Airport;63.20940017700195;-123.43699645996094;489;NA;CA;CA-NT;Wrigley;no;CYWY;YWY;;;https://en.wikipedia.org/wiki/Wrigley_Airport
1955;CYXC;medium_airport;Cranbrook/Canadian Rockies International Airport;49.610801696777;-115.78199768066;3082;NA;CA;CA-BC;Cranbrook;yes;CYXC;YXC;;;https://en.wikipedia.org/wiki/Cranbrook/Canadian_Rockies_International_Airport
1957;CYXE;medium_airport;Saskatoon John G. Diefenbaker International Airport;52.170799255371094;-106.69999694824219;1653;NA;CA;CA-SK;Saskatoon;yes;CYXE;YXE;;;https://en.wikipedia.org/wiki/Saskatoon/John_G._Diefenbaker_International_Airport
1958;CYXH;medium_airport;Medicine Hat Regional Airport;50.018902;-110.721001;2352;NA;CA;CA-AB;Medicine Hat;yes;CYXH;YXH;;;https://en.wikipedia.org/wiki/Medicine_Hat_Airport
1959;CYXJ;medium_airport;Fort St John / North Peace Regional Airport;56.238098;-120.739998;2280;NA;CA;CA-BC;Fort Saint John;yes;CYXJ;YXJ;;;https://en.wikipedia.org/wiki/Fort_St._John_Airport
1960;CYXK;medium_airport;Rimouski Airport;48.477644;-68.496323;82;NA;CA;CA-QC;Rimouski;yes;CYXK;YXK;;;https://en.wikipedia.org/wiki/Rimouski_Airport
1961;CYXL;medium_airport;Sioux Lookout Airport;50.11389923095703;-91.9052963256836;1258;NA;CA;CA-ON;Sioux Lookout;yes;CYXL;YXL;;;https://en.wikipedia.org/wiki/Sioux_Lookout_Airport
1964;CYXQ;medium_airport;Beaver Creek Airport;62.410301208496094;-140.86700439453125;2131;NA;CA;CA-YT;Beaver Creek;no;CYXQ;YXQ;;;https://en.wikipedia.org/wiki/Beaver_Creek_Airport
1965;CYXR;medium_airport;Earlton (Timiskaming Regional) Airport;47.697400654599996;-79.8473453522;800;NA;CA;CA-ON;Earlton;no;CYXR;YXR;;;https://en.wikipedia.org/wiki/Earlton_(Timiskaming_Regional)_Airport
1966;CYXS;medium_airport;Prince George Airport;53.884311;-122.666554;2267;NA;CA;CA-BC;Prince George;yes;CYXS;YXS;;https://www.pgairport.ca/;https://en.wikipedia.org/wiki/Prince_George_Airport
1967;CYXT;medium_airport;Northwest Regional Airport Terrace-Kitimat;54.468498;-128.576009;713;NA;CA;CA-BC;Terrace;yes;CYXT;YXT;;;https://en.wikipedia.org/wiki/Terrace_Airport
1968;CYXU;medium_airport;London Airport;43.035599;-81.1539;912;NA;CA;CA-ON;London;yes;CYXU;YXU;;http://www.londonairport.on.ca/;https://en.wikipedia.org/wiki/London_International_Airport
1969;CYXX;medium_airport;Abbotsford International Airport;49.025299;-122.361;195;NA;CA;CA-BC;Abbotsford;yes;CYXX;YXX;;http://www.abbotsfordairport.ca/;https://en.wikipedia.org/wiki/Abbotsford_International_Airport
1970;CYXY;medium_airport;Whitehorse / Erik Nielsen International Airport;60.709599;-135.067001;2317;NA;CA;CA-YT;Whitehorse;yes;CYXY;YXY;;;https://en.wikipedia.org/wiki/Whitehorse_International_Airport
1971;CYXZ;medium_airport;Wawa Airport;47.96670150756836;-84.78669738769531;942;NA;CA;CA-ON;Wawa;no;CYXZ;YXZ;;;https://en.wikipedia.org/wiki/Wawa_Airport
1972;CYYB;medium_airport;North Bay Jack Garland Airport;46.363602;-79.422798;1215;NA;CA;CA-ON;North Bay;yes;CYYB;YYB;;https://yyb.ca/;https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport
1973;CYYC;large_airport;Calgary International Airport;51.118822;-114.009933;3557;NA;CA;CA-AB;Calgary;yes;CYYC;YYC;;http://www.calgaryairport.com/;https://en.wikipedia.org/wiki/Calgary_International_Airport
1974;CYYD;medium_airport;Smithers Airport;54.82469940185547;-127.18299865722656;1712;NA;CA;CA-BC;Smithers;yes;CYYD;YYD;;;https://en.wikipedia.org/wiki/Smithers_Airport
1975;CYYE;medium_airport;Fort Nelson Airport;58.8363990784;-122.597000122;1253;NA;CA;CA-BC;Fort Nelson;yes;CYYE;YYE;;;https://en.wikipedia.org/wiki/Fort_Nelson_Airport
1976;CYYF;medium_airport;Penticton Airport;49.46310043334961;-119.60199737548828;1129;NA;CA;CA-BC;Penticton;yes;CYYF;YYF;;;https://en.wikipedia.org/wiki/Penticton_Regional_Airport
1977;CYYG;medium_airport;Charlottetown Airport;46.290000915527344;-63.12110137939453;160;NA;CA;CA-PE;Charlottetown;yes;CYYG;YYG;;;https://en.wikipedia.org/wiki/Charlottetown_Airport
1979;CYYJ;medium_airport;Victoria International Airport;48.647201;-123.427792;63;NA;CA;CA-BC;Victoria;yes;CYYJ;YYJ;;http://www.victoriaairport.com/;https://en.wikipedia.org/wiki/Victoria_International_Airport
1980;CYYL;medium_airport;Lynn Lake Airport;56.86389923095703;-101.07599639892578;1170;NA;CA;CA-MB;Lynn Lake;yes;CYYL;YYL;;;https://en.wikipedia.org/wiki/Lynn_Lake_Airport
1982;CYYN;medium_airport;Swift Current Airport;50.291900634799994;-107.691001892;2680;NA;CA;CA-SK;Swift Current;no;CYYN;YYN;;http://www.swiftcurrentairport.com/;https://en.wikipedia.org/wiki/Swift_Current_Airport
